sensor_name,sensor_type,tracker,velocity_scale,mean_velocity_px_s,power_mW,required_fps,actual_fps,contrast_threshold,fps_fraction,price,mota,motp,idf1,id_switches,num_gt,num_pred
Lichtsteiner 2008,DVS,sort,2,41.9,19.31,,,0.03,,N/A (research),-0.05021337126600285,0.3721054403638027,0.14760871978285034,756.4,12654.0,8299.0
DAVIS346,DVS,centroid,1,21.0,10.01,,,0.03,,"~$3,000 (dev kit)",0.2833570412517781,0.3350103175193367,0.30017122480273695,1335.4,12654.0,11946.6
Lichtsteiner 2008,DVS,sort,100,2096.9,27.39,,,0.03,,N/A (research),-0.1711711711711712,0.37584726885090153,0.13007232744043842,488.6,12654.0,9170.2
DAVIS346,DVS,centroid,10,209.7,10.08,,,0.03,,"~$3,000 (dev kit)",0.27071281808123915,0.3341890427327093,0.30221045399961,1411.0,12654.0,11959.0
DAVIS346,DVS,centroid,50,1048.5,10.41,,,0.03,,"~$3,000 (dev kit)",0.2740319266635056,0.3341789116506796,0.30312708437028596,1377.8,12654.0,11959.8
DAVIS346,DVS,centroid,100,2096.9,10.83,,,0.03,,"~$3,000 (dev kit)",0.27904220009483166,0.3335405561722075,0.3025403677332858,1381.0,12654.0,11969.2
Lichtsteiner 2008,DVS,sort,20,419.4,20.82,,,0.03,,N/A (research),-0.06872135293187927,0.3720682428925789,0.13456632793085277,764.0,12654.0,8453.6
Lichtsteiner 2008,DVS,sort,1,21.0,19.22,,,0.03,,N/A (research),-0.05049786628734001,0.3712918010308226,0.14533520808275982,758.6,12654.0,8292.0
DAVIS346,DVS,centroid,500,10484.5,14.15,,,0.03,,"~$3,000 (dev kit)",0.28694483957641853,0.3382635493958121,0.3159893366047369,866.4,12654.0,11880.6
DAVIS346,DVS,centroid,200,4193.8,11.66,,,0.03,,"~$3,000 (dev kit)",0.28049628575944363,0.3346302683566718,0.3030320708203467,1276.4,12654.0,11945.4
Lichtsteiner 2008,DVS,sort,10,209.7,19.98,,,0.03,,N/A (research),-0.055950687529634904,0.37243483203149647,0.13910194072896656,756.4,12654.0,8301.2
DAVIS346,DVS,iou,1,21.0,10.01,,,0.03,,"~$3,000 (dev kit)",0.33187924766872134,0.334383104443026,0.2588446292308059,1191.4,12654.0,11115.8
DAVIS346,DVS,iou,2,41.9,10.02,,,0.03,,"~$3,000 (dev kit)",0.3340761814446025,0.33445145050086506,0.25666033320545345,1167.0,12654.0,11087.2
DAVIS346,DVS,iou,5,104.8,10.04,,,0.03,,"~$3,000 (dev kit)",0.32936620831357677,0.334630385172317,0.26108232730323805,1153.0,12654.0,11080.0
DAVIS346,DVS,iou,10,209.7,10.08,,,0.03,,"~$3,000 (dev kit)",0.3259838786154575,0.3335699364710184,0.25300020485273844,1156.0,12654.0,11106.2
DAVIS346,DVS,iou,50,1048.5,10.41,,,0.03,,"~$3,000 (dev kit)",0.323929192350245,0.33359155631048915,0.2517662976032004,1185.0,12654.0,11112.4
DAVIS346,DVS,iou,20,419.4,10.17,,,0.03,,"~$3,000 (dev kit)",0.33820135925399086,0.33411669527793875,0.2546306062267661,1190.4,12654.0,11076.4
DAVIS346,DVS,iou,500,10484.5,14.15,,,0.03,,"~$3,000 (dev kit)",0.31559981033665246,0.3375506737222546,0.25931427439449173,861.8,12654.0,11095.0
DAVIS346,DVS,iou,100,2096.9,10.83,,,0.03,,"~$3,000 (dev kit)",0.3325114588272483,0.33272675295660237,0.2614038102310491,1170.4,12654.0,11126.0
DAVIS346,DVS,iou,200,4193.8,11.66,,,0.03,,"~$3,000 (dev kit)",0.3298087561245456,0.33382790963455455,0.25666503132506124,1118.6,12654.0,11069.6
DAVIS346,DVS,sort,1,21.0,10.02,,,0.01,,"~$3,000 (dev kit)",0.5030662241188557,0.31732451269139,0.4022455782811285,734.2,12654.0,10874.4
DAVIS346,DVS,sort,5,104.8,10.12,,,0.01,,"~$3,000 (dev kit)",0.4947210368263,0.3173709420637195,0.40120673215181546,749.8,12654.0,10834.0
DAVIS346,DVS,sort,10,209.7,10.25,,,0.01,,"~$3,000 (dev kit)",0.49609609609609606,0.3164098026799594,0.38248777710294474,755.6,12654.0,10838.4
DAVIS346,DVS,sort,200,4193.8,14.98,,,0.01,,"~$3,000 (dev kit)",0.40305041883989257,0.32734385547291467,0.3153857408748008,605.2,12654.0,10816.2
DAVIS346,DVS,sort,2,41.9,10.05,,,0.01,,"~$3,000 (dev kit)",0.5009325114588272,0.31562066844401904,0.39479023146847736,738.8,12654.0,10854.4
Samsung DVS-Gen3.1,DVS,centroid,2,41.9,10.02,,,0.01,,~$100-300 (module),0.8417891575786312,0.240677742593145,0.7017703021476772,455.8,12654.0,12273.8
Samsung DVS-Gen3.1,DVS,centroid,1,21.0,10.01,,,0.01,,~$100-300 (module),0.8494547178757704,0.2402767741512975,0.725456533827425,408.6,12654.0,12277.6
DAVIS346,DVS,sort,20,419.4,10.5,,,0.01,,"~$3,000 (dev kit)",0.49483167377904225,0.3167499338586165,0.37385119374277775,788.0,12654.0,10787.2
Samsung DVS-Gen3.1,DVS,centroid,10,209.7,10.1,,,0.01,,~$100-300 (module),0.8439070649596966,0.24073117580408737,0.7412371028442831,447.4,12654.0,12270.2
Samsung DVS-Gen3.1,DVS,centroid,20,419.4,10.2,,,0.01,,~$100-300 (module),0.8450924608819346,0.24045706616361456,0.7313479708772754,447.8,12654.0,12276.0
DAVIS346,DVS,sort,500,10484.5,22.45,,,0.01,,"~$3,000 (dev kit)",0.2619408882566777,0.34293556930991764,0.2740115978508253,482.8,12654.0,10648.6
Samsung DVS-Gen3.1,DVS,centroid,5,104.8,10.05,,,0.01,,~$100-300 (module),0.8433538801959856,0.24041211563715265,0.7164540436956455,421.8,12654.0,12282.8
Samsung DVS-Gen3.1,DVS,centroid,50,1048.5,10.51,,,0.01,,~$100-300 (module),0.8444602497234076,0.24025936294991954,0.7314662490447613,418.8,12654.0,12286.6
DAVIS346,DVS,sort,100,2096.9,12.49,,,0.01,,"~$3,000 (dev kit)",0.47057057057057056,0.3193882422360086,0.36638629569747616,708.8,12654.0,10895.4
DAVIS346,DVS,sort,50,1048.5,11.24,,,0.01,,"~$3,000 (dev kit)",0.49048522206416945,0.316444882916905,0.3898401809035062,724.2,12654.0,10851.2
Samsung DVS-Gen3.1,DVS,centroid,100,2096.9,11.02,,,0.01,,~$100-300 (module),0.8466729887782518,0.24044257310712078,0.7338272304392831,445.0,12654.0,12277.2
Samsung DVS-Gen3.1,DVS,centroid,200,4193.8,12.03,,,0.01,,~$100-300 (module),0.8371582108424214,0.23991152561065937,0.7176594150140492,438.8,12654.0,12275.8
Samsung DVS-Gen3.1,DVS,centroid,500,10484.5,15.08,,,0.01,,~$100-300 (module),0.8399873557768295,0.24543603500292233,0.7371993056432451,368.6,12654.0,12252.2
Samsung DVS-Gen3.1,DVS,iou,1,21.0,10.01,,,0.01,,~$100-300 (module),0.8621937727200886,0.23987754488070018,0.7600624646008556,321.2,12654.0,12135.8
Samsung DVS-Gen3.1,DVS,iou,5,104.8,10.05,,,0.01,,~$100-300 (module),0.858511142721669,0.23996599056617823,0.7582172989682199,305.8,12654.0,12133.0
Samsung DVS-Gen3.1,DVS,iou,2,41.9,10.02,,,0.01,,~$100-300 (module),0.8563774300616405,0.24030003320071644,0.7499989370303,347.6,12654.0,12135.4
Samsung DVS-Gen3.1,DVS,iou,10,209.7,10.1,,,0.01,,~$100-300 (module),0.857325746799431,0.2403164032629151,0.7417697812614898,337.8,12654.0,12140.8
Samsung DVS-Gen3.1,DVS,iou,50,1048.5,10.51,,,0.01,,~$100-300 (module),0.8560929350403035,0.2397836375708285,0.7467613866297929,331.8,12654.0,12136.8
Samsung DVS-Gen3.1,DVS,iou,100,2096.9,11.02,,,0.01,,~$100-300 (module),0.8603603603603605,0.2399831209248653,0.7362679687952045,335.0,12654.0,12138.0
Samsung DVS-Gen3.1,DVS,iou,20,419.4,10.2,,,0.01,,~$100-300 (module),0.8587640271850798,0.24006214132482154,0.7511507401568466,340.0,12654.0,12138.0
Samsung DVS-Gen3.1,DVS,iou,200,4193.8,12.03,,,0.01,,~$100-300 (module),0.849581160107476,0.2394078451497494,0.7377858083367335,348.2,12654.0,12106.4
Samsung DVS-Gen3.1,DVS,iou,500,10484.5,15.08,,,0.01,,~$100-300 (module),0.8446183025130394,0.24504403298724178,0.7086235909738786,347.8,12654.0,12093.6
DAVIS346,DVS,sort,50,1048.5,10.41,,,0.03,,"~$3,000 (dev kit)",0.49105421210684363,0.31525741577741984,0.3898691437435695,732.6,12654.0,10860.8
DAVIS346,DVS,sort,10,209.7,10.08,,,0.03,,"~$3,000 (dev kit)",0.49609609609609606,0.3164098026799594,0.38248777710294474,755.6,12654.0,10838.4
DAVIS346,DVS,sort,1,21.0,10.01,,,0.03,,"~$3,000 (dev kit)",0.5030662241188557,0.31732451269139,0.4022455782811285,734.2,12654.0,10874.4
DAVIS346,DVS,sort,5,104.8,10.04,,,0.03,,"~$3,000 (dev kit)",0.4947210368263,0.3173709420637195,0.40120673215181546,749.8,12654.0,10834.0
DAVIS346,DVS,sort,2,41.9,10.02,,,0.03,,"~$3,000 (dev kit)",0.5009325114588272,0.31562066844401904,0.39479023146847736,738.8,12654.0,10854.4
Samsung DVS-Gen3.1,DVS,centroid,1,21.0,10.0,,,0.03,,~$100-300 (module),0.8494547178757704,0.2402767741512975,0.725456533827425,408.6,12654.0,12277.6
DAVIS346,DVS,sort,20,419.4,10.17,,,0.03,,"~$3,000 (dev kit)",0.49510036352141623,0.3165271530912463,0.37451251872246744,778.8,12654.0,10791.4
Samsung DVS-Gen3.1,DVS,centroid,5,104.8,10.02,,,0.03,,~$100-300 (module),0.8433538801959856,0.24041211563715265,0.7164540436956455,421.8,12654.0,12282.8
DAVIS346,DVS,sort,200,4193.8,11.66,,,0.03,,"~$3,000 (dev kit)",0.48591749644381227,0.3170625835618684,0.36489149670039767,774.2,12654.0,10780.2
Samsung DVS-Gen3.1,DVS,centroid,2,41.9,10.01,,,0.03,,~$100-300 (module),0.8417891575786312,0.240677742593145,0.7017703021476772,455.8,12654.0,12273.8
DAVIS346,DVS,sort,100,2096.9,10.83,,,0.03,,"~$3,000 (dev kit)",0.4947210368263,0.316633177542032,0.38404755332988577,775.8,12654.0,10886.0
DAVIS346,DVS,sort,500,10484.5,14.15,,,0.03,,"~$3,000 (dev kit)",0.422475106685633,0.3277451126127927,0.3360206312344392,656.0,12654.0,10855.6
Samsung DVS-Gen3.1,DVS,centroid,20,419.4,10.07,,,0.03,,~$100-300 (module),0.8450924608819346,0.24045706616361456,0.7313479708772754,447.8,12654.0,12276.0
Samsung DVS-Gen3.1,DVS,centroid,10,209.7,10.03,,,0.03,,~$100-300 (module),0.8439070649596966,0.24073117580408737,0.7412371028442831,447.4,12654.0,12270.2
Samsung DVS-Gen3.1,DVS,centroid,50,1048.5,10.17,,,0.03,,~$100-300 (module),0.8444602497234076,0.24025936294991954,0.7314662490447613,418.8,12654.0,12286.6
Samsung DVS-Gen3.1,DVS,centroid,100,2096.9,10.34,,,0.03,,~$100-300 (module),0.8462936620831357,0.24041815378490283,0.728546426057201,450.2,12654.0,12282.0
Samsung DVS-Gen3.1,DVS,centroid,200,4193.8,10.68,,,0.03,,~$100-300 (module),0.8434329065908013,0.23973129049214542,0.7220938089253226,416.8,12654.0,12280.8
Samsung DVS-Gen3.1,DVS,iou,1,21.0,10.0,,,0.03,,~$100-300 (module),0.8621937727200886,0.23987754488070018,0.7600624646008556,321.2,12654.0,12135.8
Samsung DVS-Gen3.1,DVS,centroid,500,10484.5,11.69,,,0.03,,~$100-300 (module),0.8448237711395606,0.24126188127771608,0.7311339619198612,457.4,12654.0,12279.8
Samsung DVS-Gen3.1,DVS,iou,2,41.9,10.01,,,0.03,,~$100-300 (module),0.8563774300616405,0.24030003320071644,0.7499989370303,347.6,12654.0,12135.4
Samsung DVS-Gen3.1,DVS,iou,10,209.7,10.03,,,0.03,,~$100-300 (module),0.857325746799431,0.2403164032629151,0.7417697812614898,337.8,12654.0,12140.8
Samsung DVS-Gen3.1,DVS,iou,5,104.8,10.02,,,0.03,,~$100-300 (module),0.858511142721669,0.23996599056617823,0.7582172989682199,305.8,12654.0,12133.0
Samsung DVS-Gen3.1,DVS,iou,100,2096.9,10.34,,,0.03,,~$100-300 (module),0.8614667298877825,0.2399771904522301,0.7453807193438275,317.0,12654.0,12140.8
Samsung DVS-Gen3.1,DVS,iou,20,419.4,10.07,,,0.03,,~$100-300 (module),0.8587640271850798,0.24006214132482154,0.7511507401568466,340.0,12654.0,12138.0
Samsung DVS-Gen3.1,DVS,iou,50,1048.5,10.17,,,0.03,,~$100-300 (module),0.8560929350403035,0.2397836375708285,0.7467613866297929,331.8,12654.0,12136.8
Samsung DVS-Gen3.1,DVS,iou,200,4193.8,10.68,,,0.03,,~$100-300 (module),0.8555397502765925,0.23930014064645194,0.7404510076511606,327.6,12654.0,12136.4
Samsung DVS-Gen3.1,DVS,iou,500,10484.5,11.69,,,0.03,,~$100-300 (module),0.8577999051683263,0.24088415507842037,0.7270295011506922,343.2,12654.0,12130.2
Samsung DVS-Gen3.1,DVS,sort,5,104.8,10.05,,,0.01,,~$100-300 (module),0.8925715188873082,0.20336693252472987,0.8142234218704164,202.6,12654.0,12092.0
Samsung DVS-Gen3.1,DVS,sort,2,41.9,10.02,,,0.01,,~$100-300 (module),0.8931088983720563,0.2035025462278864,0.8178155639546144,214.0,12654.0,12091.4
Samsung DVS-Gen3.1,DVS,sort,50,1048.5,10.51,,,0.01,,~$100-300 (module),0.8964122016753595,0.2031527446443643,0.8328284290854256,188.0,12654.0,12091.6
Samsung DVS-Gen3.1,DVS,sort,1,21.0,10.01,,,0.01,,~$100-300 (module),0.899272957167694,0.20337496957911122,0.8335782615179974,196.8,12654.0,12097.4
Samsung DVS-Gen3.1,DVS,sort,10,209.7,10.1,,,0.01,,~$100-300 (module),0.8926979611190138,0.2034712700031532,0.8165645055526589,211.2,12654.0,12090.6
Samsung DVS-Gen3.1,DVS,sort,20,419.4,10.2,,,0.01,,~$100-300 (module),0.8949581160107476,0.2028465462496723,0.8195424638111651,207.8,12654.0,12102.6
Samsung DVS-Gen3.1,DVS,sort,100,2096.9,11.02,,,0.01,,~$100-300 (module),0.8972972972972973,0.20342204915370138,0.826406643568885,190.6,12654.0,12083.8
Samsung DVS-Gen3.1,DVS,sort,500,10484.5,15.08,,,0.01,,~$100-300 (module),0.882709024814288,0.2135958911044713,0.7971052602577912,200.8,12654.0,12050.2
Prophesee IMX636,DVS,centroid,2,41.9,32.01,,,0.01,,"~$3,500 (EVK4 kit)",-0.5042516200410937,0.3639828400949951,0.073990544790114,862.2,12654.0,11126.6
Samsung DVS-Gen3.1,DVS,sort,200,4193.8,12.03,,,0.01,,~$100-300 (module),0.8883357041251777,0.2025119165719799,0.806402423540562,204.6,12654.0,12053.6
Prophesee IMX636,DVS,centroid,1,21.0,32.01,,,0.01,,"~$3,500 (EVK4 kit)",-0.4978504820610084,0.36329345117052114,0.07509186817094486,853.8,12654.0,11140.0
Prophesee IMX636,DVS,centroid,5,104.8,32.03,,,0.01,,"~$3,500 (EVK4 kit)",-0.5057689268215585,0.3628029792951652,0.07186323736720454,887.8,12654.0,11146.6
Prophesee IMX636,DVS,centroid,10,209.7,32.05,,,0.01,,"~$3,500 (EVK4 kit)",-0.5031610557926347,0.36358975543703287,0.07410575979013681,869.4,12654.0,11144.8
Prophesee IMX636,DVS,centroid,50,1048.5,32.25,,,0.01,,"~$3,500 (EVK4 kit)",-0.4991465149359886,0.3685058642381974,0.075217007455975,866.2,12654.0,11150.0
Prophesee IMX636,DVS,centroid,20,419.4,32.1,,,0.01,,"~$3,500 (EVK4 kit)",-0.49824561403508766,0.3630664154869362,0.07570207675676828,884.4,12654.0,11149.6
Prophesee IMX636,DVS,centroid,500,10484.5,34.54,,,0.01,,"~$3,500 (EVK4 kit)",-0.5451082661608977,0.3784054024135732,0.06868483584911014,755.4,12654.0,11111.2
Prophesee IMX636,DVS,centroid,200,4193.8,33.02,,,0.01,,"~$3,500 (EVK4 kit)",-0.5108740319266636,0.3704584837568592,0.07013406075754011,841.0,12654.0,11140.4
Prophesee IMX636,DVS,centroid,100,2096.9,32.51,,,0.01,,"~$3,500 (EVK4 kit)",-0.5099257151888731,0.3656049914990086,0.07218447431745273,868.2,12654.0,11147.2
Prophesee IMX636,DVS,iou,1,21.0,32.01,,,0.01,,"~$3,500 (EVK4 kit)",-0.21834992887624466,0.36200210455509235,0.08377686979221213,598.0,12654.0,7296.2
Prophesee IMX636,DVS,iou,2,41.9,32.01,,,0.01,,"~$3,500 (EVK4 kit)",-0.21958274063537223,0.36323356435291637,0.08000655230598186,604.8,12654.0,7270.2
Prophesee IMX636,DVS,iou,20,419.4,32.1,,,0.01,,"~$3,500 (EVK4 kit)",-0.221653232179548,0.36254508848818107,0.08028728967505062,633.2,12654.0,7315.2
Prophesee IMX636,DVS,iou,5,104.8,32.03,,,0.01,,"~$3,500 (EVK4 kit)",-0.21926663505610877,0.36185679882420524,0.08291649585807895,614.6,12654.0,7230.0
Prophesee IMX636,DVS,iou,10,209.7,32.05,,,0.01,,"~$3,500 (EVK4 kit)",-0.21504662557294135,0.3636310234615346,0.08249207831743369,603.4,12654.0,7206.2
Prophesee IMX636,DVS,iou,100,2096.9,32.51,,,0.01,,"~$3,500 (EVK4 kit)",-0.22740635372214318,0.3649500353966168,0.07744222541336858,614.0,12654.0,7324.4
Prophesee IMX636,DVS,iou,200,4193.8,33.02,,,0.01,,"~$3,500 (EVK4 kit)",-0.21686423265370633,0.3693304524359524,0.0825840913235901,623.2,12654.0,7137.8
Prophesee IMX636,DVS,iou,50,1048.5,32.25,,,0.01,,"~$3,500 (EVK4 kit)",-0.2112375533428165,0.36797538305790783,0.08566940762514634,608.6,12654.0,7230.8
Prophesee IMX636,DVS,iou,500,10484.5,34.54,,,0.01,,"~$3,500 (EVK4 kit)",-0.24518729255571362,0.3773113713067846,0.07351040297475905,580.4,12654.0,6981.0
Samsung DVS-Gen3.1,DVS,sort,5,104.8,10.02,,,0.03,,~$100-300 (module),0.8925715188873082,0.20336693252472987,0.8142234218704164,202.6,12654.0,12092.0
Samsung DVS-Gen3.1,DVS,sort,1,21.0,10.0,,,0.03,,~$100-300 (module),0.899272957167694,0.20337496957911122,0.8335782615179974,196.8,12654.0,12097.4
Samsung DVS-Gen3.1,DVS,sort,2,41.9,10.01,,,0.03,,~$100-300 (module),0.8931088983720563,0.2035025462278864,0.8178155639546144,214.0,12654.0,12091.4
Samsung DVS-Gen3.1,DVS,sort,10,209.7,10.03,,,0.03,,~$100-300 (module),0.8926979611190138,0.2034712700031532,0.8165645055526589,211.2,12654.0,12090.6
Samsung DVS-Gen3.1,DVS,sort,100,2096.9,10.34,,,0.03,,~$100-300 (module),0.8943259048522206,0.2033372857858437,0.818722521504484,199.4,12654.0,12093.8
Samsung DVS-Gen3.1,DVS,sort,500,10484.5,11.69,,,0.03,,~$100-300 (module),0.896996996996997,0.20438704834026966,0.8072002900861441,200.6,12654.0,12100.0
Samsung DVS-Gen3.1,DVS,sort,20,419.4,10.07,,,0.03,,~$100-300 (module),0.8949581160107476,0.2028465462496723,0.8195424638111651,207.8,12654.0,12102.6
Samsung DVS-Gen3.1,DVS,sort,200,4193.8,10.68,,,0.03,,~$100-300 (module),0.8945787893156314,0.20154286837571922,0.8087428014777778,191.8,12654.0,12083.8
Prophesee IMX636,DVS,centroid,1,21.0,32.0,,,0.03,,"~$3,500 (EVK4 kit)",-0.4978504820610084,0.36329345117052114,0.07509186817094486,853.8,12654.0,11140.0
Prophesee IMX636,DVS,centroid,2,41.9,32.0,,,0.03,,"~$3,500 (EVK4 kit)",-0.5042516200410937,0.3639828400949951,0.073990544790114,862.2,12654.0,11126.6
Samsung DVS-Gen3.1,DVS,sort,50,1048.5,10.17,,,0.03,,~$100-300 (module),0.8964122016753595,0.2031527446443643,0.8328284290854256,188.0,12654.0,12091.6
Prophesee IMX636,DVS,centroid,200,4193.8,32.34,,,0.03,,"~$3,500 (EVK4 kit)",-0.5108740319266636,0.3704584837568592,0.07013406075754011,841.0,12654.0,11140.4
Prophesee IMX636,DVS,centroid,5,104.8,32.01,,,0.03,,"~$3,500 (EVK4 kit)",-0.5057689268215585,0.3628029792951652,0.07186323736720454,887.8,12654.0,11146.6
Prophesee IMX636,DVS,centroid,10,209.7,32.02,,,0.03,,"~$3,500 (EVK4 kit)",-0.5031610557926347,0.36358975543703287,0.07410575979013681,869.4,12654.0,11144.8
Prophesee IMX636,DVS,centroid,20,419.4,32.03,,,0.03,,"~$3,500 (EVK4 kit)",-0.49824561403508766,0.3630664154869362,0.07570207675676828,884.4,12654.0,11149.6
Prophesee IMX636,DVS,centroid,100,2096.9,32.17,,,0.03,,"~$3,500 (EVK4 kit)",-0.5099257151888731,0.3656049914990086,0.07218447431745273,868.2,12654.0,11147.2
Prophesee IMX636,DVS,centroid,50,1048.5,32.08,,,0.03,,"~$3,500 (EVK4 kit)",-0.4991465149359886,0.3685058642381974,0.075217007455975,866.2,12654.0,11150.0
Prophesee IMX636,DVS,iou,2,41.9,32.0,,,0.03,,"~$3,500 (EVK4 kit)",-0.21958274063537223,0.36323356435291637,0.08000655230598186,604.8,12654.0,7270.2
Prophesee IMX636,DVS,centroid,500,10484.5,32.85,,,0.03,,"~$3,500 (EVK4 kit)",-0.5451082661608977,0.3784054024135732,0.06868483584911014,755.4,12654.0,11111.2
Prophesee IMX636,DVS,iou,1,21.0,32.0,,,0.03,,"~$3,500 (EVK4 kit)",-0.21834992887624466,0.36200210455509235,0.08377686979221213,598.0,12654.0,7296.2
Prophesee IMX636,DVS,iou,10,209.7,32.02,,,0.03,,"~$3,500 (EVK4 kit)",-0.21504662557294135,0.3636310234615346,0.08249207831743369,603.4,12654.0,7206.2
Prophesee IMX636,DVS,iou,5,104.8,32.01,,,0.03,,"~$3,500 (EVK4 kit)",-0.21926663505610877,0.36185679882420524,0.08291649585807895,614.6,12654.0,7230.0
Prophesee IMX636,DVS,iou,100,2096.9,32.17,,,0.03,,"~$3,500 (EVK4 kit)",-0.22740635372214318,0.3649500353966168,0.07744222541336858,614.0,12654.0,7324.4
Prophesee IMX636,DVS,iou,20,419.4,32.03,,,0.03,,"~$3,500 (EVK4 kit)",-0.221653232179548,0.36254508848818107,0.08028728967505062,633.2,12654.0,7315.2
Prophesee IMX636,DVS,iou,50,1048.5,32.08,,,0.03,,"~$3,500 (EVK4 kit)",-0.2112375533428165,0.36797538305790783,0.08566940762514634,608.6,12654.0,7230.8
Prophesee IMX636,DVS,iou,200,4193.8,32.34,,,0.03,,"~$3,500 (EVK4 kit)",-0.21686423265370633,0.3693304524359524,0.0825840913235901,623.2,12654.0,7137.8
Prophesee IMX636,DVS,iou,500,10484.5,32.85,,,0.03,,"~$3,500 (EVK4 kit)",-0.24518729255571362,0.3773113713067846,0.07351040297475905,580.4,12654.0,6981.0
Prophesee IMX636,DVS,sort,5,104.8,32.03,,,0.01,,"~$3,500 (EVK4 kit)",-0.21858700806069228,0.3788322677425588,0.0828130350182534,419.8,12654.0,6045.0
Prophesee IMX636,DVS,sort,10,209.7,32.05,,,0.01,,"~$3,500 (EVK4 kit)",-0.22141615299510034,0.3807241169565142,0.08042046979560297,421.8,12654.0,6026.4
Prophesee IMX636,DVS,sort,20,419.4,32.1,,,0.01,,"~$3,500 (EVK4 kit)",-0.22383436067646598,0.3785012423848472,0.07767987984157473,441.4,12654.0,6085.8
Prophesee IMX636,DVS,sort,50,1048.5,32.25,,,0.01,,"~$3,500 (EVK4 kit)",-0.21991465149359887,0.3870604943331805,0.07995190100976678,423.0,12654.0,6028.2
Prophesee IMX636,DVS,sort,500,10484.5,34.54,,,0.01,,"~$3,500 (EVK4 kit)",-0.22070491544175758,0.3863244546982688,0.07795276510895771,420.4,12654.0,5921.6
Prophesee IMX636,DVS,sort,200,4193.8,33.02,,,0.01,,"~$3,500 (EVK4 kit)",-0.2142563616247827,0.3823275583954066,0.07821341062155764,436.6,12654.0,6029.8
Prophesee IMX636,DVS,sort,2,41.9,32.01,,,0.01,,"~$3,500 (EVK4 kit)",-0.22415046625572937,0.38041726680196,0.0794629423322214,413.6,12654.0,6067.2
Prophesee IMX636,DVS,sort,1,21.0,32.01,,,0.01,,"~$3,500 (EVK4 kit)",-0.2281808123913387,0.37971287249556634,0.08035074489545968,422.0,12654.0,6130.6
Prophesee IMX636,DVS,sort,100,2096.9,32.51,,,0.01,,"~$3,500 (EVK4 kit)",-0.2273589378852537,0.3826514525681079,0.08023014755587704,422.6,12654.0,6142.4
Prophesee IMX636,DVS,sort,1,21.0,32.0,,,0.03,,"~$3,500 (EVK4 kit)",-0.2281808123913387,0.37971287249556634,0.08035074489545968,422.0,12654.0,6130.6
Prophesee IMX636,DVS,sort,2,41.9,32.0,,,0.03,,"~$3,500 (EVK4 kit)",-0.22415046625572937,0.38041726680196,0.0794629423322214,413.6,12654.0,6067.2
Prophesee IMX636,DVS,sort,5,104.8,32.01,,,0.03,,"~$3,500 (EVK4 kit)",-0.21858700806069228,0.3788322677425588,0.0828130350182534,419.8,12654.0,6045.0
Prophesee IMX636,DVS,sort,10,209.7,32.02,,,0.03,,"~$3,500 (EVK4 kit)",-0.22141615299510034,0.3807241169565142,0.08042046979560297,421.8,12654.0,6026.4
Prophesee IMX636,DVS,sort,20,419.4,32.03,,,0.03,,"~$3,500 (EVK4 kit)",-0.22383436067646598,0.3785012423848472,0.07767987984157473,441.4,12654.0,6085.8
Prophesee IMX636,DVS,sort,50,1048.5,32.08,,,0.03,,"~$3,500 (EVK4 kit)",-0.21991465149359887,0.3870604943331805,0.07995190100976678,423.0,12654.0,6028.2
Prophesee IMX636,DVS,sort,100,2096.9,32.17,,,0.03,,"~$3,500 (EVK4 kit)",-0.2273589378852537,0.3826514525681079,0.08023014755587704,422.6,12654.0,6142.4
Prophesee IMX636,DVS,sort,500,10484.5,32.85,,,0.03,,"~$3,500 (EVK4 kit)",-0.22070491544175758,0.3863244546982688,0.07795276510895771,420.4,12654.0,5921.6
Prophesee IMX636,DVS,sort,200,4193.8,32.34,,,0.03,,"~$3,500 (EVK4 kit)",-0.2142563616247827,0.3823275583954066,0.07821341062155764,436.6,12654.0,6029.8
